# TEST CONFIGURATION BEGIN
# File Stream: filename: ch_Z_lagged3.csv  -  n_targets: 1
# [ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10] Pipeline: ArbitratedEnsemble: - ensemble_size: 10 - meta_error_metric: MAPE
# Prequential Evaluator: n_wait: 1 - max_samples: 3000000 - max_time: 10000000 - output_file: ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10.csv - batch_size: 1 - pretrain_size: 10 - task_type: regression - show_plot: False - metrics: ['mean_square_error', 'true_vs_predicted']
# TEST CONFIGURATION END
id,mean_mse_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10],current_mse_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10],true_value,predicted_value_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10]
3392,0.041987,0.094031,-2.153675,-1.847031
3393,0.041978,0.012180,-2.130385,-2.020020
3394,0.041967,0.006125,-2.112063,-2.033803
3395,0.041960,0.016904,-2.177462,-2.047447
3396,0.041948,0.001006,-2.059397,-2.091108
3397,0.041940,0.016502,-1.918874,-2.047333
3398,0.041936,0.029076,-2.105437,-1.934921
3399,0.041924,0.000528,-2.033482,-2.056464
3400,0.041932,0.067972,-1.770028,-2.030742
3401,0.041920,0.002096,-1.751058,-1.796839
3402,0.041944,0.122218,-1.421852,-1.771450
3403,0.041946,0.048119,-1.274868,-1.494228
3404,0.041985,0.175050,-1.657641,-1.239251
3405,0.041980,0.025909,-1.428841,-1.589803
3406,0.042046,0.265333,-0.871722,-1.386827
3407,0.042037,0.010676,-0.831299,-0.934622
3408,0.042027,0.010075,-0.777393,-0.877765
3409,0.042032,0.059245,-0.535104,-0.778506
3410,0.042021,0.005240,-0.388887,-0.461273
3411,0.042033,0.081516,-0.090826,-0.376336
3412,0.042050,0.099046,0.260457,-0.054259
3413,0.042045,0.024522,0.388530,0.231934
3414,0.042057,0.083755,0.683574,0.394169
3415,0.042066,0.073368,1.024921,0.754056
3416,0.042055,0.004550,0.994095,0.926641
3417,0.042055,0.041170,1.135861,0.932956
3418,0.042079,0.125613,1.526208,1.171789
3419,0.042072,0.018062,1.454010,1.319615
3420,0.042063,0.011680,1.198463,1.306539
3421,0.042057,0.020499,1.341414,1.198241
3422,0.042051,0.019981,1.431896,1.290542
3423,0.042038,0.000405,1.307467,1.287331
3424,0.042027,0.004581,1.310777,1.243093
3425,0.042019,0.012557,1.206145,1.318205
3426,0.042014,0.024545,1.032279,1.188946
3427,0.042004,0.010366,0.931703,1.033518
3428,0.042000,0.026524,0.765542,0.928405
3429,0.041993,0.017797,0.889889,0.756485
3430,0.041995,0.050196,1.065359,0.841314
3431,0.041996,0.045219,0.816594,1.029242
3432,0.041984,0.000480,0.752718,0.774625
3433,0.041972,0.000603,0.786294,0.761747
3434,0.041991,0.105637,0.430254,0.755273
3435,0.041982,0.013272,0.328175,0.443377
3436,0.041976,0.021281,0.471470,0.325592
3437,0.041966,0.006993,0.329016,0.412643
3438,0.041955,0.005780,0.186531,0.262559
3439,0.041959,0.055356,0.004356,0.239635
3440,0.041975,0.095839,-0.250417,0.059162
3441,0.041964,0.004068,-0.247432,-0.311215
3442,0.041960,0.029300,-0.305140,-0.133969
3443,0.041954,0.020393,-0.436036,-0.293233
3444,0.041942,0.002399,-0.388515,-0.437498
3445,0.041940,0.031953,-0.481125,-0.302370
3446,0.041933,0.018003,-0.611451,-0.477274
3447,0.041921,0.000455,-0.564486,-0.543149
3448,0.041925,0.057525,-0.735480,-0.495636
3449,0.041951,0.129760,-1.059991,-0.699769
3450,0.041940,0.005876,-1.025247,-0.948592
3451,0.041929,0.003044,-0.853954,-0.909131
3452,0.041925,0.027464,-0.716059,-0.881782
3453,0.041934,0.074995,-0.409768,-0.683621
3454,0.041922,0.000433,-0.357701,-0.336898
3455,0.041911,0.003417,-0.474506,-0.416047
3456,0.041909,0.036753,-0.292837,-0.484548
3457,0.041903,0.019772,-0.388457,-0.247846
3458,0.041927,0.124378,-0.752755,-0.400082
3459,0.041918,0.010087,-0.571798,-0.672234
3460,0.041923,0.060736,-0.184877,-0.431324
3461,0.041912,0.004108,-0.113335,-0.177430
3462,0.041906,0.020641,-0.009753,-0.153424
3463,0.041911,0.058144,0.255770,0.014639
3464,0.041909,0.036517,0.395212,0.204119
3465,0.041899,0.005824,0.329154,0.405469
3466,0.041887,0.000179,0.302470,0.315867
3467,0.041876,0.003707,0.294901,0.355787
3468,0.041864,0.000029,0.216078,0.221418
3469,0.041866,0.051908,0.451110,0.223277
3470,0.041876,0.075682,0.795453,0.520350
3471,0.041864,0.000232,0.713059,0.697819
3472,0.041853,0.003696,0.661285,0.600492
3473,0.041855,0.048477,0.900881,0.680705
3474,0.041845,0.006872,0.947056,0.864161
3475,0.041833,0.000645,0.951227,0.925839
3476,0.041832,0.038043,1.174712,0.979665
3477,0.041823,0.009754,1.336452,1.237692
3478,0.041813,0.006405,1.310866,1.230837
3479,0.041824,0.080878,1.034562,1.318954
3480,0.041836,0.083307,0.753047,1.041677
3481,0.041827,0.012226,0.684879,0.795452
3482,0.041832,0.057423,0.477124,0.716755
3483,0.041824,0.015559,0.309532,0.434267
3484,0.041820,0.026024,0.485334,0.324014
3485,0.041820,0.044295,0.618574,0.408111
3486,0.041809,0.001880,0.589491,0.632854
3487,0.041797,0.000197,0.498085,0.484044
3488,0.041822,0.128293,0.137665,0.495845
3489,0.041844,0.119018,-0.144849,0.200141
3490,0.041848,0.056397,0.147626,-0.089854
3491,0.041843,0.022629,0.363807,0.213377
3492,0.041860,0.102919,0.129096,0.449906
3493,0.041852,0.013572,-0.054495,0.062006
3494,0.041843,0.011327,-0.182571,-0.076141
3495,0.041847,0.053242,-0.411929,-0.181187
3496,0.041873,0.134197,-0.692113,-0.325784
3497,0.041890,0.100361,-0.914244,-0.597445
3498,0.041883,0.018152,-0.967628,-0.832898
3499,0.041874,0.011531,-0.971222,-0.863838
3500,0.041864,0.006555,-0.901180,-0.982142
3501,0.041855,0.008439,-0.854238,-0.946102
3502,0.041847,0.016000,-1.021357,-0.894867
3503,0.041840,0.016624,-1.078610,-0.949678
3504,0.041832,0.012557,-1.126962,-1.014902
3505,0.041836,0.055622,-1.310752,-1.074909
3506,0.041826,0.009151,-1.129527,-1.225187
3507,0.041821,0.023972,-0.869635,-1.024464
3508,0.041812,0.008418,-0.819534,-0.911283
3509,0.041812,0.044733,-0.578490,-0.789992
3510,0.041801,0.001333,-0.442163,-0.478670
3511,0.041792,0.010859,-0.473668,-0.369461
3512,0.041816,0.126499,-0.164325,-0.519992
3513,0.041851,0.162830,0.178788,-0.224734
3514,0.041840,0.003100,0.247229,0.191550
3515,0.041830,0.008714,0.280946,0.187595
3516,0.041819,0.003240,0.352364,0.295443
3517,0.041818,0.038750,0.504580,0.307729
3518,0.041809,0.008909,0.573717,0.479330
3519,0.041804,0.024468,0.383964,0.540387
3520,0.041792,0.000171,0.322879,0.335965
3521,0.041788,0.028528,0.475951,0.307050
3522,0.041781,0.016747,0.545175,0.415764
3523,0.041769,0.000002,0.527082,0.525729
3524,0.041759,0.006877,0.339485,0.422415
3525,0.041761,0.046171,0.124013,0.338887
3526,0.041750,0.004385,0.209704,0.143486
3527,0.041738,0.000540,0.317605,0.294373
3528,0.041728,0.003659,0.255151,0.315638
3529,0.041716,0.002212,0.221892,0.268919
3530,0.041706,0.006365,0.199828,0.279608
3531,0.041695,0.002009,0.113850,0.158675
3532,0.041692,0.029741,-0.067581,0.104874
3533,0.041680,0.000001,-0.128482,-0.129660
3534,0.041675,0.024493,0.009609,-0.146894
3535,0.041670,0.024605,-0.135724,0.021134
3536,0.041672,0.048899,-0.407680,-0.186548
3537,0.041661,0.003548,-0.394782,-0.454351
3538,0.041667,0.062156,-0.578963,-0.329653
3539,0.041705,0.174343,-0.977608,-0.560064
3540,0.041708,0.052388,-1.081012,-0.852128
3541,0.041698,0.008777,-1.143638,-1.049952
3542,0.041688,0.006688,-1.067241,-1.149021
3543,0.041714,0.130936,-0.653135,-1.014985
3544,0.041702,0.000072,-0.658892,-0.667372
3545,0.041698,0.028110,-0.910587,-0.742927
3546,0.041693,0.022540,-0.736763,-0.886896
3547,0.041684,0.009521,-0.625732,-0.723307
3548,0.041688,0.058415,-0.725381,-0.483690
3549,0.041685,0.030682,-0.606295,-0.781458
3550,0.041701,0.097990,-0.263857,-0.576890
3551,0.041722,0.114626,0.072018,-0.266546
3552,0.041710,0.000001,0.084230,0.085208
3553,0.041705,0.023057,-0.057909,0.093937
3554,0.041716,0.082858,0.089696,-0.198154
3555,0.041711,0.021824,0.278915,0.131185
3556,0.041704,0.018226,0.111386,0.246391
3557,0.041719,0.095451,-0.211457,0.097496
3558,0.041707,0.000054,-0.205920,-0.198581
3559,0.041702,0.021200,0.009535,-0.136068
3560,0.041692,0.006324,0.138983,0.059460
3561,0.041712,0.115445,0.449159,0.109387
3562,0.041713,0.043069,0.635287,0.427756
3563,0.041718,0.061517,0.377795,0.625820
3564,0.041713,0.023648,0.147180,0.300960
3565,0.041718,0.057673,-0.051760,0.188392
3566,0.041706,0.000283,-0.082244,-0.065430
3567,0.041707,0.042982,0.164260,-0.043061
3568,0.041695,0.001037,0.210836,0.178631
3569,0.041687,0.014134,0.244015,0.125131
3570,0.041676,0.000878,0.257175,0.227542
3571,0.041670,0.020318,0.145910,0.288451
3572,0.041669,0.037407,0.263607,0.070197
3573,0.041657,0.000015,0.252281,0.248398
3574,0.041651,0.021812,0.072763,0.220451
3575,0.041646,0.022780,0.153274,0.002344
3576,0.041645,0.038270,0.387642,0.192015
3577,0.041640,0.024619,0.591817,0.434911
3578,0.041629,0.000936,0.576708,0.546115
3579,0.041619,0.007038,0.387645,0.471538
3580,0.041609,0.004905,0.278039,0.348079
3581,0.041602,0.014936,0.433454,0.311240
3582,0.041630,0.144119,0.781257,0.401627
3583,0.041620,0.004760,0.833857,0.764862
3584,0.041613,0.017579,0.830104,0.697520
3585,0.041620,0.067458,0.992793,0.733066
3586,0.041623,0.052261,0.766166,0.994772
3587,0.041612,0.001183,0.637834,0.672227
3588,0.041621,0.074771,0.922005,0.648562
3589,0.041614,0.016258,1.037271,0.909763
3590,0.041621,0.064412,1.200154,0.946359
3591,0.041612,0.010954,1.332450,1.227788
3592,0.041601,0.002197,1.197099,1.243968
3593,0.041593,0.012055,1.191717,1.081920
3594,0.041593,0.040476,0.958041,1.159227
3595,0.041684,0.370132,0.371119,0.979504
3596,0.041693,0.072095,0.257902,0.526407
3597,0.041696,0.051799,0.563785,0.336192
3598,0.041684,0.000656,0.642705,0.668327
3599,0.041673,0.000383,0.542758,0.562316
3600,0.041662,0.004728,0.494463,0.425705
3601,0.041652,0.005598,0.396829,0.471647
3602,0.041642,0.004411,0.402581,0.336169
3603,0.041648,0.062214,0.639105,0.389678
3604,0.041638,0.008807,0.509912,0.603759
3605,0.041664,0.134602,0.065219,0.432101
3606,0.041653,0.000229,0.076164,0.061020
3607,0.041642,0.001273,0.240224,0.204551
3608,0.041630,0.000144,0.286140,0.274144
3609,0.041633,0.053437,0.443647,0.212482
3610,0.041640,0.064402,0.224769,0.478544
3611,0.041678,0.180201,-0.234217,0.190284
3612,0.041683,0.060485,-0.347841,-0.101904
3613,0.041672,0.000188,-0.373412,-0.387133
3614,0.041661,0.001978,-0.342930,-0.298456
3615,0.041649,0.000511,-0.226426,-0.249031
3616,0.041640,0.005972,-0.387700,-0.310418
3617,0.041644,0.057944,-0.635275,-0.394559
3618,0.041633,0.000896,-0.649878,-0.619950
3619,0.041626,0.016471,-0.735329,-0.606990
3620,0.041638,0.085131,-1.038036,-0.746264
3621,0.041644,0.064218,-1.211404,-0.957991
3622,0.041637,0.016980,-1.243493,-1.113185
3623,0.041630,0.014279,-1.335295,-1.215798
3624,0.041627,0.030339,-1.250741,-1.424921
3625,0.041625,0.035716,-1.094260,-1.283248
3626,0.041637,0.085479,-1.314763,-1.022396
3627,0.041636,0.036619,-1.482254,-1.290894
3628,0.041631,0.026554,-1.312393,-1.475348
3629,0.041620,0.000171,-1.254756,-1.267831
3630,0.041609,0.001231,-1.273034,-1.237942
3631,0.041601,0.013316,-1.385608,-1.270211
3632,0.041599,0.034060,-1.615054,-1.430499
3633,0.041590,0.008070,-1.585230,-1.495396
3634,0.041579,0.001861,-1.440601,-1.483743
3635,0.041569,0.007856,-1.433586,-1.344950
3636,0.041558,0.000158,-1.434249,-1.421679
3637,0.041548,0.004568,-1.307701,-1.375290
3638,0.041555,0.066092,-0.999101,-1.256184
3639,0.041581,0.138472,-0.627717,-0.999835
3640,0.041573,0.009597,-0.568529,-0.666493
3641,0.041565,0.015065,-0.767715,-0.644974
3642,0.041561,0.025966,-0.659571,-0.820711
3643,0.041562,0.045203,-0.345324,-0.557934
3644,0.041566,0.057788,-0.091694,-0.332086
3645,0.041578,0.084745,0.268530,-0.022580
3646,0.041571,0.015025,0.362598,0.240023
3647,0.041611,0.188815,-0.037947,0.396581
3648,0.041603,0.009493,0.034176,-0.063256
3649,0.041760,0.612755,0.902146,0.119359
3650,0.041852,0.379499,1.266437,0.650401
3651,0.041842,0.002811,1.004978,0.951958
3652,0.041852,0.081360,1.254741,0.969505
3653,0.041883,0.154682,1.586555,1.193259
3654,0.041872,0.000138,1.357276,1.345513
3655,0.041861,0.001509,1.238125,1.276976
3656,0.041850,0.000798,1.217942,1.246190
3657,0.041844,0.023149,0.981274,1.133423
3658,0.041856,0.083289,1.184177,0.895580
3659,0.041866,0.078329,1.544282,1.264408
3660,0.041854,0.000259,1.351752,1.367856
3661,0.041849,0.021438,1.116444,1.262862
3662,0.041850,0.047969,0.993807,1.212825
3663,0.041839,0.000943,0.964340,0.995047
3664,0.041852,0.089493,1.208231,0.909077
3665,0.041841,0.001325,1.297831,1.261434
3666,0.041830,0.001009,1.205671,1.237432
3667,0.041821,0.009176,1.068896,1.164687
3668,0.041829,0.070480,0.749785,1.015266
3669,0.041863,0.165817,0.376986,0.784192
3670,0.041875,0.087324,0.149599,0.445104
3671,0.041865,0.003863,0.232651,0.170495
3672,0.041854,0.000843,0.322259,0.293225
3673,0.041855,0.048175,0.079816,0.299303
3674,0.041862,0.065618,-0.228274,0.027886
3675,0.041875,0.090344,-0.542613,-0.242041
3676,0.041875,0.041109,-0.636152,-0.433398
3677,0.041870,0.025128,-0.323282,-0.481799
3678,0.041877,0.067140,-0.512880,-0.253766
3679,0.042016,0.549564,-1.158086,-0.416760
3680,0.042016,0.042172,-1.222029,-1.016670
3681,0.042005,0.001401,-1.138892,-1.176325
3682,0.042015,0.079790,-1.295068,-1.012596
3683,0.042003,0.000202,-1.322291,-1.308084
3684,0.041996,0.012720,-1.460719,-1.347934
3685,0.041985,0.002720,-1.508413,-1.456255
3686,0.041982,0.030940,-1.226127,-1.402026
3687,0.041971,0.002296,-1.150225,-1.198145
3688,0.041960,0.001115,-1.189863,-1.156468
3689,0.041953,0.014979,-1.068772,-1.191163
3690,0.041943,0.006436,-0.900955,-0.981183
3691,0.041946,0.054144,-0.602410,-0.835100
3692,0.041940,0.017707,-0.446000,-0.579068
3693,0.041943,0.053665,-0.652164,-0.420507
3694,0.041935,0.014796,-0.625038,-0.746676
3695,0.041965,0.150723,-0.273547,-0.661777
3696,0.041954,0.000440,-0.218083,-0.239068
3697,0.041947,0.016526,-0.145670,-0.274222
3698,0.041997,0.226660,0.302873,-0.173215
3699,0.041989,0.010957,0.351522,0.246849
3700,0.042002,0.093023,0.046808,0.351805
3701,0.042019,0.103084,0.301879,-0.019188
3702,0.042076,0.252995,0.819608,0.316622
3703,0.042092,0.100658,0.998190,0.680924
3704,0.042085,0.017690,1.039928,0.906925
3705,0.042076,0.006828,1.083534,1.000905
3706,0.042065,0.002031,1.151944,1.197006
3707,0.042054,0.002032,1.253215,1.208137
3708,0.042052,0.035748,1.364763,1.175691
3709,0.042058,0.063473,1.516996,1.265057
3710,0.042047,0.000395,1.403437,1.423323
3711,0.042046,0.039263,1.087752,1.285902
3712,0.042038,0.011974,1.058854,1.168281
3713,0.042037,0.036449,1.201583,1.010667
3714,0.042025,0.000167,1.254387,1.241453
3715,0.042014,0.000538,1.166752,1.189943
3716,0.042009,0.023841,0.927488,1.081892
3717,0.042007,0.033597,0.728781,0.912076
3718,0.041996,0.002396,0.683046,0.731996
3719,0.041985,0.000062,0.664767,0.672627
3720,0.041976,0.009413,0.585042,0.682063
3721,0.041966,0.002783,0.489681,0.542440
3722,0.041955,0.001699,0.411920,0.453134
3723,0.041944,0.002908,0.317740,0.371667
3724,0.041934,0.004640,0.282562,0.350683
3725,0.041923,0.000881,0.305606,0.335284
3726,0.041912,0.000007,0.258890,0.256154
3727,0.041901,0.000971,0.238479,0.269634
3728,0.041891,0.004316,0.190113,0.255813
3729,0.041888,0.032585,0.006015,0.186528
3730,0.041878,0.002532,-0.091466,-0.041143
3731,0.041886,0.073999,-0.276890,-0.004862
3732,0.041885,0.036741,-0.578497,-0.386817
3733,0.041874,0.000018,-0.578511,-0.574316
3734,0.041877,0.054120,-0.687642,-0.455006
3735,0.041891,0.095593,-1.019492,-0.710310
3736,0.041880,0.000650,-0.957694,-0.932202
3737,0.041870,0.003033,-0.824788,-0.879864
3738,0.041861,0.008865,-0.912209,-0.818053
3739,0.041850,0.001485,-0.856322,-0.894858
3740,0.041839,0.002052,-0.723685,-0.768979
3741,0.041834,0.021627,-0.554319,-0.701380
3742,0.041824,0.005837,-0.419410,-0.495807
3743,0.041846,0.121442,-0.714030,-0.365545
3744,0.041850,0.059308,-0.988705,-0.745172
3745,0.041848,0.034080,-0.748589,-0.933196
3746,0.041849,0.045889,-0.520515,-0.734732
3747,0.041839,0.002960,-0.429469,-0.483880
3748,0.041829,0.004027,-0.349501,-0.412959
3749,0.041829,0.041114,-0.572089,-0.369322
3750,0.041821,0.012811,-0.764771,-0.651586
3751,0.041816,0.024960,-0.583796,-0.741783
3752,0.041806,0.000901,-0.466581,-0.436568
3753,0.041795,0.003669,-0.503888,-0.443316
3754,0.041784,0.000397,-0.466499,-0.486435
3755,0.041773,0.000435,-0.416189,-0.437044
3756,0.041763,0.004151,-0.361292,-0.425722
3757,0.041754,0.005783,-0.462737,-0.386689
3758,0.041757,0.053626,-0.714364,-0.482791
3759,0.041746,0.000749,-0.624530,-0.651904
3760,0.041744,0.034419,-0.312257,-0.497781
3761,0.041733,0.000061,-0.252334,-0.244513
3762,0.041723,0.003982,-0.282103,-0.219000
3763,0.041712,0.000875,-0.250519,-0.280093
3764,0.041701,0.000713,-0.197669,-0.224373
3765,0.041700,0.039396,-0.055303,-0.253788
3766,0.041689,0.000106,0.037393,0.027092
3767,0.041679,0.002242,0.126817,0.079463
3768,0.041676,0.031909,0.307499,0.128868
3769,0.041665,0.001348,0.281997,0.318717
3770,0.041663,0.033521,0.081333,0.264421
3771,0.041655,0.012496,-0.059898,0.051887
3772,0.041645,0.001896,-0.067202,-0.110740
3773,0.041646,0.045748,0.094024,-0.119865
3774,0.041635,0.001554,0.191671,0.152254
3775,0.041625,0.003260,0.277091,0.219997
3776,0.041622,0.031433,0.466747,0.289453
3777,0.041614,0.011427,0.498131,0.391232
3778,0.041607,0.013105,0.549381,0.434905
3779,0.041620,0.089647,0.713327,0.413916
3780,0.041609,0.000960,0.680382,0.711374
3781,0.041599,0.005957,0.588539,0.665724
3782,0.041589,0.000901,0.602756,0.572747
3783,0.041580,0.008959,0.616059,0.521408
3784,0.041573,0.014579,0.649950,0.529205
3785,0.041567,0.021465,0.721455,0.574945
3786,0.041557,0.001150,0.733252,0.699334
3787,0.041548,0.006717,0.675498,0.757458
3788,0.041537,0.000505,0.671365,0.648895
3789,0.041531,0.018815,0.555926,0.693095
3790,0.041534,0.053326,0.280101,0.511025
3791,0.041530,0.026604,0.179059,0.342167
3792,0.041527,0.031235,-0.002756,0.173977
3793,0.041523,0.024751,-0.199679,-0.042356
3794,0.041526,0.052806,-0.015280,-0.245077
3795,0.041515,0.000547,0.010828,-0.012571
3796,0.041509,0.020720,-0.084110,0.059836
3797,0.041501,0.011018,-0.038272,-0.143239
3798,0.041499,0.033873,-0.216783,-0.032736
3799,0.041489,0.001373,-0.361989,-0.324940
3800,0.041478,0.000909,-0.407349,-0.377191
3801,0.041469,0.007358,-0.483375,-0.397596
3802,0.041461,0.012645,-0.363497,-0.475948
3803,0.041455,0.015880,-0.184040,-0.310057
3804,0.041462,0.070474,0.068676,-0.196793
3805,0.041458,0.023711,0.238406,0.084423
3806,0.041467,0.075364,0.017258,0.291783
3807,0.041461,0.020347,-0.121114,0.021529
3808,0.041451,0.004883,-0.037118,-0.106995
3809,0.041443,0.008668,-0.150543,-0.057443
3810,0.041434,0.007461,-0.333373,-0.246997
3811,0.041441,0.068136,-0.159213,-0.420243
3812,0.041452,0.082098,0.131611,-0.154916
3813,0.041457,0.062395,-0.101637,0.148152
3814,0.041461,0.054679,-0.420803,-0.186969
3815,0.041468,0.068665,-0.196132,-0.458171
3816,0.041460,0.014015,0.040453,-0.077934
3817,0.041450,0.000734,0.068750,0.095841
3818,0.041440,0.005436,0.034285,0.108013
3819,0.041447,0.065270,-0.187879,0.067601
3820,0.041439,0.014496,-0.162070,-0.282470
3821,0.041464,0.133464,0.172638,-0.192689
3822,0.041455,0.009942,0.259504,0.159793
3823,0.041445,0.001691,0.191646,0.232767
3824,0.041436,0.009127,0.106671,0.202208
3825,0.041429,0.012803,-0.010065,0.103084
3826,0.041423,0.018278,0.057598,-0.077598
3827,0.041418,0.022356,0.225773,0.076255
3828,0.041413,0.021757,0.371952,0.224450
3829,0.041406,0.015651,0.524388,0.399284
3830,0.041401,0.021670,0.600810,0.453602
3831,0.041390,0.001307,0.530424,0.494272
3832,0.041380,0.001861,0.400667,0.443811
3833,0.041372,0.012513,0.480054,0.368192
3834,0.041366,0.017636,0.607451,0.474651
3835,0.041356,0.002386,0.458831,0.507682
3836,0.041346,0.001962,0.387853,0.343561
3837,0.041337,0.008370,0.456404,0.364917
3838,0.041330,0.014359,0.335183,0.455011
3839,0.041324,0.017254,0.197694,0.329049
3840,0.041321,0.030995,0.068916,0.244969
3841,0.041313,0.010572,-0.057952,0.044866
3842,0.041311,0.031905,0.080833,-0.097788
3843,0.041300,0.000195,0.170792,0.156840
3844,0.041311,0.083111,-0.056708,0.231581
3845,0.041322,0.083109,-0.295257,-0.006970
3846,0.041319,0.029430,-0.493303,-0.321750
3847,0.041311,0.011232,-0.503501,-0.397521
3848,0.041315,0.057414,-0.196547,-0.436159
3849,0.041304,0.000830,-0.176511,-0.147709
3850,0.041307,0.051436,-0.442244,-0.215449
3851,0.041297,0.003066,-0.401209,-0.456585
3852,0.041286,0.000363,-0.388197,-0.369151
3853,0.041280,0.017406,-0.571699,-0.439767
3854,0.041270,0.000082,-0.603279,-0.594242
3855,0.041267,0.029556,-0.728299,-0.556380
3856,0.041257,0.006206,-0.877672,-0.798892
3857,0.041253,0.022517,-0.697239,-0.847294
3858,0.041249,0.026752,-0.518899,-0.682458
3859,0.041239,0.003014,-0.587070,-0.532170
3860,0.041251,0.086401,-0.832858,-0.538918
3861,0.041256,0.061753,-1.033997,-0.785495
3862,0.041254,0.034219,-0.837008,-1.021991
3863,0.041259,0.060302,-0.545537,-0.791101
3864,0.041249,0.004559,-0.560850,-0.493329
3865,0.041239,0.000139,-0.561107,-0.572881
3866,0.041230,0.006306,-0.469653,-0.549064
3867,0.041223,0.016495,-0.567279,-0.438846
3868,0.041215,0.010362,-0.627185,-0.525392
3869,0.041215,0.038143,-0.386795,-0.582097
3870,0.041224,0.077855,-0.124284,-0.403309
3871,0.041214,0.001017,0.026531,-0.005362
3872,0.041212,0.036561,0.268206,0.076997
3873,0.041215,0.051579,0.443535,0.216425
3874,0.041205,0.002822,0.470808,0.417688
3875,0.041196,0.003835,0.531828,0.469898
3876,0.041185,0.000895,0.503861,0.473943
3877,0.041174,0.000019,0.459847,0.464176
3878,0.041173,0.035256,0.609797,0.422032
3879,0.041180,0.069147,0.818963,0.556006
3880,0.041170,0.001834,0.831026,0.788201
3881,0.041164,0.016174,0.670468,0.797646
3882,0.041154,0.002961,0.604622,0.659039
3883,0.041148,0.020916,0.527352,0.671974
3884,0.041139,0.003294,0.513133,0.455741
3885,0.041169,0.157824,0.851348,0.454078
3886,0.041177,0.071184,1.066613,0.799811
3887,0.041173,0.026988,0.815892,0.980173
3888,0.041168,0.020521,0.608122,0.751374
3889,0.041162,0.019431,0.554365,0.693760
3890,0.041177,0.098015,0.263784,0.576857
3891,0.041185,0.074715,0.023973,0.297314
3892,0.041180,0.019139,-0.106465,0.031880
3893,0.041181,0.045191,-0.282628,-0.070046
3894,0.041215,0.173003,0.008410,-0.407526
3895,0.041216,0.048817,0.268126,0.047179
3896,0.041211,0.021759,-0.018438,0.129071
3897,0.041207,0.023412,-0.202337,-0.049325
3898,0.041201,0.017515,-0.319773,-0.187430
3899,0.041197,0.027286,-0.480036,-0.314851
3900,0.041187,0.000232,-0.485916,-0.470683
3901,0.041177,0.005133,-0.449924,-0.378282
3902,0.041170,0.011610,-0.269977,-0.377726
3903,0.041163,0.013506,-0.119037,-0.235253
3904,0.041153,0.001935,-0.139231,-0.183217
3905,0.041143,0.002387,-0.029276,-0.078131
3906,0.041138,0.020885,0.154685,0.010168
3907,0.041129,0.009101,0.353756,0.258356
3908,0.041123,0.015103,0.477730,0.354837
3909,0.041119,0.026032,0.317854,0.479197
3910,0.041110,0.006104,0.280999,0.202871
3911,0.041103,0.015223,0.461470,0.338089
3912,0.041093,0.001106,0.457423,0.490685
3913,0.041090,0.031398,0.297844,0.475039
3914,0.041088,0.031999,0.052345,0.231227
3915,0.041079,0.005696,-0.048488,0.026985
3916,0.041074,0.020412,0.074047,-0.068824
3917,0.041068,0.019106,-0.027865,0.110359
3918,0.041060,0.007547,-0.196516,-0.109641
3919,0.041049,0.000003,-0.232404,-0.234250
3920,0.041042,0.013843,-0.411419,-0.293761
3921,0.041033,0.006167,-0.488596,-0.410065
3922,0.041025,0.009577,-0.341972,-0.439835
3923,0.041015,0.000590,-0.262308,-0.286606
3924,0.041004,0.000670,-0.281301,-0.255425
3925,0.040997,0.010542,-0.215283,-0.317955
3926,0.041011,0.098513,0.106367,-0.207500
3927,0.041020,0.075174,0.334124,0.059946
3928,0.041010,0.003075,0.265382,0.209932
3929,0.041001,0.004855,0.283736,0.214055
3930,0.040991,0.000306,0.214090,0.231596
3931,0.041014,0.130099,-0.103529,0.257164
3932,0.041004,0.004448,-0.194307,-0.127615
3933,0.040994,0.001977,-0.153932,-0.198401
3934,0.040989,0.019709,-0.291046,-0.150658
3935,0.040979,0.001779,-0.330399,-0.288226
3936,0.040969,0.002520,-0.230286,-0.280482
3937,0.040959,0.000852,-0.191837,-0.221018
3938,0.040953,0.017269,-0.286407,-0.154996
3939,0.040948,0.021991,-0.414572,-0.266277
3940,0.040941,0.012476,-0.293190,-0.404885
3941,0.040934,0.013765,-0.145407,-0.262732
3942,0.040923,0.000016,-0.202760,-0.198763
3943,0.040913,0.000778,-0.101196,-0.129086
3944,0.040914,0.045101,0.100556,-0.111814
3945,0.040904,0.000022,0.132060,0.127366
3946,0.040895,0.003901,0.233038,0.170580
3947,0.040884,0.000313,0.288696,0.306383
3948,0.040886,0.047247,0.021801,0.239165
3949,0.040878,0.010314,-0.083553,0.018005
3950,0.040872,0.016667,0.068677,-0.060423
3951,0.040864,0.007803,-0.017251,0.071085
3952,0.040854,0.002326,-0.061364,-0.109589
3953,0.040848,0.018512,0.074474,-0.061583
3954,0.040853,0.058297,-0.134477,0.106970
3955,0.040856,0.055657,-0.441366,-0.205449
3956,0.040846,0.000197,-0.378173,-0.392227
3957,0.040845,0.038037,-0.179458,-0.374490
